date,product,region,sales_rep,quantity,unit_price,customer_rating,total_sales,month,quarter,day_of_week,price_category,rating_category
2023-09-28 08:53:20.000000000,Laptop,North,Rep_016,11,1967.4460307960114,2.0824799787743866,21641.906338756125,9,3,Thursday,Luxury,Fair
2023-09-29 02:25:35.135135136,Keyboard,West,Rep_012,7,1584.0812643792528,1.776651476184329,11088.56885065477,9,3,Friday,Luxury,Poor
2023-09-29 19:57:50.270270268,Monitor,South,Rep_006,5,1042.5168765681115,2.89773957448294,5212.584382840558,9,3,Friday,Luxury,Fair
2023-09-30 13:30:05.405405404,Headphones,Central,Rep_020,17,1508.28522010354,1.029336603344721,25640.84874176018,9,3,Saturday,Luxury,Poor
2023-10-01 07:02:20.540540540,Mouse,North,Rep_002,9,343.68580127563433,1.103237571452727,3093.172211480709,10,4,Sunday,Mid-range,Poor
2023-10-02 00:34:35.675675676,Tablet,North,Rep_014,14,473.60022858337106,3.2131625584920003,6630.403200167195,10,4,Monday,Mid-range,Good
2023-10-02 18:06:50.810810808,Laptop,East,Rep_004,12,954.7807563556288,3.081797616661144,11457.369076267545,10,4,Monday,Premium,Good
2023-10-03 11:39:05.945945944,Laptop,East,Rep_001,6,564.8084824209584,4.97832795614104,3388.8508945257504,10,4,Tuesday,Premium,Excellent
2023-10-04 05:11:21.081081080,Headphones,Central,Rep_018,17,859.7198960513789,2.9649260171358276,14615.238232873442,10,4,Wednesday,Premium,Poor
2023-10-04 22:43:36.216216216,Tablet,North,Rep_013,19,1782.5050143496953,2.0324157166418737,33867.59527264421,10,4,Wednesday,Luxury,Fair
2023-10-05 16:15:51.351351352,Tablet,Central,Rep_002,19,1657.437439164575,1.4541625693051468,31491.311344126923,10,4,Thursday,Luxury,Poor
2023-10-06 09:48:06.486486484,Keyboard,East,Rep_009,16,1278.5777630359653,4.670172038614979,20457.244208575445,10,4,Friday,Luxury,Excellent
2023-10-07 03:20:21.621621620,Mouse,East,Rep_002,12,1723.334768789652,4.1112449778338025,20680.01722547582,10,4,Saturday,Luxury,Excellent
2023-10-07 20:52:36.756756756,Keyboard,North,Rep_009,12,1578.356158583636,4.28935644582739,18940.273903003632,10,4,Saturday,Luxury,Excellent
2023-10-08 14:24:51.891891892,Keyboard,West,Rep_001,6,886.5206170897364,4.611055151858035,5319.123702538419,10,4,Sunday,Premium,Excellent
2023-10-09 07:57:07.027027028,Keyboard,South,Rep_011,4,442.077046497393,3.099599946903353,1768.308185989572,10,4,Monday,Mid-range,Good
2023-10-10 01:29:22.162162160,Keyboard,East,Rep_003,6,1052.6920280182114,2.8047727658028947,6316.152168109269,10,4,Tuesday,Luxury,Fair
2023-10-10 19:01:37.297297296,Keyboard,East,Rep_020,11,1485.6463209306728,2.321565894662466,16342.109530237401,10,4,Tuesday,Luxury,Fair
2023-10-11 12:33:52.432432432,Monitor,West,Rep_004,1,901.0182175227064,3.356858457391422,901.0182175227064,10,4,Wednesday,Premium,Good
2023-10-12 06:06:07.567567568,Tablet,West,Rep_018,15,1350.2052240785995,2.81711358715929,20253.078361178992,10,4,Thursday,Luxury,Fair
2023-10-12 23:38:22.702702700,Keyboard,Central,Rep_006,11,233.93848126753508,2.8062623464223004,2573.323293942886,10,4,Thursday,Mid-range,Fair
2023-10-13 17:10:37.837837836,Tablet,Central,Rep_003,19,1508.6092359242366,4.747711454924556,28663.575482560496,10,4,Friday,Luxury,Excellent
2023-10-14 10:42:52.972972972,Tablet,South,Rep_011,18,1634.7915587914708,4.936126057116521,29426.248058246474,10,4,Saturday,Luxury,Excellent
2023-10-15 04:15:08.108108108,Phone,South,Rep_015,17,1428.3338187720553,4.185937557318323,24281.67491912494,10,4,Sunday,Luxury,Excellent
2023-10-15 21:47:23.243243244,Monitor,North,Rep_005,19,1936.1639956764127,4.027032360987713,36787.11591785184,10,4,Sunday,Luxury,Excellent
2023-10-16 15:19:38.378378376,Keyboard,Central,Rep_020,14,1661.9715120482488,3.722232647116406,23267.601168675483,10,4,Monday,Luxury,Good
2023-10-17 08:51:53.513513512,Laptop,East,Rep_010,18,1811.0327693592496,1.6642994093340548,32598.589848466494,10,4,Tuesday,Luxury,Poor
2023-10-18 02:24:08.648648648,Headphones,Central,Rep_012,19,1870.4636127424137,1.236423283502618,35538.80864210586,10,4,Wednesday,Luxury,Poor
2023-10-18 19:56:23.783783784,Mouse,East,Rep_015,15,1612.6285841539268,3.7629052604530524,24189.4287623089,10,4,Wednesday,Luxury,Good
2023-10-19 13:28:38.918918916,Laptop,West,Rep_017,15,1364.8047419126733,3.915144889026304,20472.0711286901,10,4,Thursday,Luxury,Good
2023-10-20 07:00:54.054054052,Monitor,Central,Rep_010,4,61.15123365353911,1.1878919643925592,244.60493461415643,10,4,Friday,Budget,Poor
2023-10-21 00:33:09.189189188,Headphones,West,Rep_006,7,958.3602187850931,4.7122070009153925,6708.521531495652,10,4,Saturday,Premium,Excellent
2023-10-21 18:05:24.324324324,Monitor,South,Rep_018,13,1163.766482313604,1.3645625577787102,15128.964270076853,10,4,Saturday,Luxury,Poor
2023-10-22 11:37:39.459459460,Tablet,South,Rep_013,3,642.8590312735993,2.1436021350848096,1928.577093820798,10,4,Sunday,Premium,Fair
2023-10-23 05:09:54.594594592,Headphones,North,Rep_003,16,670.3036714617705,3.689559251194818,10724.858743388328,10,4,Monday,Premium,Good
2023-10-23 22:42:09.729729728,Tablet,Central,Rep_010,9,1924.2608606348222,1.6794903776179053,17318.3477457134,10,4,Monday,Luxury,Poor
2023-10-24 16:14:24.864864864,Laptop,West,Rep_014,8,1788.8361871453544,1.2216635537689777,14310.689497162835,10,4,Tuesday,Luxury,Poor
2023-10-25 09:46:40.000000000,Laptop,East,Rep_006,13,1705.8990607283233,2.324585956656599,22176.687789468204,10,4,Wednesday,Luxury,Fair
2023-10-26 03:18:55.135135136,Headphones,South,Rep_003,17,841.7230133269157,4.063886299420716,14309.291226557567,10,4,Thursday,Premium,Excellent
2023-10-26 20:51:10.270270268,Headphones,South,Rep_016,17,76.71217329738336,2.6547147159410414,1304.106946055517,10,4,Thursday,Budget,Fair
2023-10-27 14:23:25.405405404,Keyboard,East,Rep_007,17,206.43338058864245,3.6118916876317573,3509.367470006922,10,4,Friday,Mid-range,Good
2023-10-28 07:55:40.540540540,Monitor,West,Rep_020,1,658.7829180243272,3.3184763889125466,658.7829180243272,10,4,Saturday,Premium,Good
2023-10-29 01:27:55.675675676,Keyboard,West,Rep_014,8,80.69868034157011,1.0888739281023216,645.5894427325609,10,4,Sunday,Budget,Poor
2023-10-29 19:00:10.810810808,Monitor,Central,Rep_009,19,83.44207473463632,4.954159948182827,1585.3994199580902,10,4,Sunday,Budget,Excellent
2023-10-30 12:32:25.945945944,Keyboard,Central,Rep_015,6,1837.3764382027014,1.165712355277551,11024.258629216209,10,4,Monday,Luxury,Poor
2023-10-31 06:04:41.081081080,Tablet,North,Rep_003,3,1427.0090791321554,4.87121095059394,4281.027237396466,10,4,Tuesday,Luxury,Excellent
2023-10-31 23:36:56.216216216,Headphones,South,Rep_002,5,652.4641806328978,3.1994567134575926,3262.3209031644888,10,4,Tuesday,Premium,Good
2023-11-01 17:09:11.351351352,Laptop,Central,Rep_002,13,308.6569263218587,2.9649260171358276,4012.540042184163,11,4,Wednesday,Mid-range,Excellent
2023-11-02 10:41:26.486486484,Monitor,West,Rep_003,15,1047.6896498954004,1.4590143976553418,15715.344748431005,11,4,Thursday,Luxury,Poor
2023-11-03 04:13:41.621621620,Monitor,East,Rep_018,14,60.42501366601069,2.961634076742053,845.9501913241497,11,4,Friday,Budget,Fair
2023-11-03 21:45:56.756756756,Laptop,West,Rep_014,16,1879.9068005233808,1.6780163674642345,30078.508808374092,11,4,Friday,Luxury,Poor
2023-11-04 15:18:11.891891892,Keyboard,South,Rep_020,18,858.889482808447,1.2038995080897696,15460.010690552046,11,4,Saturday,Premium,Poor
2023-11-05 08:50:27.027027028,Monitor,West,Rep_018,11,834.5531627127989,3.4701164602492462,9180.084789840788,11,4,Sunday,Premium,Good
2023-11-06 02:22:42.162162160,Mouse,North,Rep_010,3,811.6575347844753,1.8311336838467658,2434.9726043534256,11,4,Monday,Premium,Poor
2023-11-06 19:54:57.297297296,Tablet,South,Rep_002,10,185.19024425614128,3.350788073150184,1851.902442561413,11,4,Monday,Budget,Good
2023-11-07 13:27:12.432432432,Headphones,East,Rep_001,10,1294.7283675940619,1.4494579277959425,12947.283675940618,11,4,Tuesday,Luxury,Poor
2023-11-08 06:59:27.567567568,Laptop,North,Rep_004,16,1479.357058275289,2.327945885730811,23669.712932404625,11,4,Wednesday,Luxury,Fair
2023-11-09 00:31:42.702702700,Headphones,South,Rep_014,12,1368.444525297166,4.126530232212989,16421.334303565993,11,4,Thursday,Luxury,Excellent
2023-11-09 18:03:57.837837836,Mouse,East,Rep_001,2,319.9492119923189,2.7482060873687506,639.8984239846378,11,4,Thursday,Mid-range,Fair
2023-11-10 11:36:12.972972972,Monitor,North,Rep_014,9,1178.7383276694054,3.5109816595893455,10608.644949024649,11,4,Friday,Luxury,Good
2023-11-11 05:08:28.108108108,Monitor,North,Rep_016,3,1160.494744135895,3.589831762982184,3481.484232407685,11,4,Saturday,Luxury,Good
2023-11-11 22:40:43.243243244,Mouse,South,Rep_014,15,1743.401036485695,4.3750201759491745,26151.015547285424,11,4,Saturday,Luxury,Excellent
2023-11-12 16:12:58.378378376,Laptop,Central,Rep_020,3,789.2989338325116,2.299691177626565,2367.896801497535,11,4,Sunday,Premium,Fair
2023-11-13 09:45:13.513513512,Tablet,North,Rep_003,19,774.3975901358967,3.7491822503300702,14713.554212582038,11,4,Monday,Premium,Good
2023-11-14 03:17:28.648648648,Phone,North,Rep_003,18,1256.1277645004618,4.846463228184662,22610.29976100831,11,4,Tuesday,Luxury,Excellent
2023-11-14 20:49:43.783783784,Laptop,East,Rep_009,8,1284.4916743240503,3.920973337431472,10275.933394592403,11,4,Tuesday,Luxury,Good
2023-11-15 14:21:58.918918916,Phone,West,Rep_006,17,965.1061932852912,2.959481906870978,16406.80528584995,11,4,Wednesday,Premium,Fair
2023-11-16 07:54:14.054054052,Mouse,South,Rep_013,8,913.9657565443212,3.522869777967717,7311.726052354569,11,4,Thursday,Premium,Good
2023-11-17 01:26:29.189189188,Keyboard,South,Rep_002,7,1013.5879577438712,3.9587315910524326,7095.115704207099,11,4,Friday,Luxury,Good
2023-11-17 18:58:44.324324324,Phone,Central,Rep_008,7,2916.287647894716,3.4491030627754897,20414.013535263013,11,4,Friday,Luxury,Good
2023-11-18 12:30:59.459459460,Tablet,Central,Rep_002,3,949.2754574451245,1.0667032539593566,2847.8263723353734,11,4,Saturday,Premium,Poor
2023-11-19 06:03:14.594594592,Keyboard,South,Rep_004,1,1882.8669943411537,1.7790939907489034,1882.8669943411537,11,4,Sunday,Luxury,Poor
2023-11-19 23:35:29.729729728,Phone,Central,Rep_015,4,1032.8073390128357,4.241872868861864,4131.229356051343,11,4,Sunday,Luxury,Excellent
2023-11-20 17:07:44.864864864,Mouse,East,Rep_004,5,1900.9413517027383,2.0906025892499387,9504.706758513692,11,4,Monday,Luxury,Fair
2023-11-21 10:40:00.000000000,Keyboard,South,Rep_013,1,1674.0222086446977,3.9262484782445357,1674.0222086446977,11,4,Tuesday,Luxury,Good
2023-11-22 04:12:15.135135136,Mouse,Central,Rep_012,15,756.7410791008667,2.4884808609667948,11351.116186513002,11,4,Wednesday,Premium,Fair
2023-11-22 21:44:30.270270268,Phone,South,Rep_013,5,1734.1007715284013,3.0875373126317727,8670.503857642007,11,4,Wednesday,Luxury,Good
2023-11-23 15:16:45.405405404,Mouse,West,Rep_014,13,264.6234041921747,1.2718931992776148,3440.104254498271,11,4,Thursday,Mid-range,Poor
2023-11-24 08:49:00.540540540,Tablet,North,Rep_020,8,1853.8419919188782,1.7249022441988382,14830.735935351026,11,4,Friday,Luxury,Poor
2023-11-25 02:21:15.675675676,Phone,South,Rep_018,8,1281.7048544116387,4.828787854076938,10253.63883529311,11,4,Saturday,Luxury,Excellent
2023-11-25 19:53:30.810810808,Phone,North,Rep_006,5,156.06195961850682,4.5605522137876555,780.309798092534,11,4,Saturday,Budget,Excellent
2023-11-26 13:25:45.945945944,Phone,Central,Rep_011,9,1306.3006111190825,3.609100443596201,11756.705500071743,11,4,Sunday,Luxury,Good
2023-11-27 06:58:01.081081080,Laptop,North,Rep_002,1,1949.7829255822744,2.8385783895429495,1949.7829255822744,11,4,Monday,Luxury,Fair
2023-11-28 00:30:16.216216216,Laptop,South,Rep_019,4,186.1112764985264,3.703045171580895,744.4451059941056,11,4,Tuesday,Budget,Good
2023-11-28 18:02:31.351351352,Laptop,West,Rep_019,3,1131.6410340711682,3.474441156375756,3394.9231022135045,11,4,Tuesday,Luxury,Good
2023-11-29 11:34:46.486486484,Tablet,Central,Rep_005,2,1508.1989820307763,3.2742090224184484,3016.3979640615526,11,4,Wednesday,Luxury,Good
2023-11-30 05:07:01.621621620,Keyboard,South,Rep_019,8,1630.0042440640862,1.2367082874541673,13040.03395251269,11,4,Thursday,Luxury,Poor
2023-11-30 22:39:16.756756756,Mouse,Central,Rep_002,9,856.9635573755519,3.5312104426460276,7712.672016379967,11,4,Thursday,Premium,Good
2023-12-01 16:11:31.891891892,Monitor,East,Rep_010,2,448.12479037807384,4.075680178284673,896.2495807561477,12,4,Friday,Mid-range,Excellent
2023-12-02 09:43:47.027027024,Phone,North,Rep_002,14,132.56744360614846,4.976326618582302,1855.9442104860784,12,4,Saturday,Budget,Excellent
2023-12-03 03:16:02.162162160,Mouse,East,Rep_011,14,1180.4660063395881,1.0443142103772387,16526.524088754235,12,4,Sunday,Luxury,Poor
2023-12-03 20:48:17.297297296,Phone,South,Rep_018,4,933.1765870218411,2.9649260171358276,3732.7063480873644,12,4,Sunday,Premium,Good
2023-12-04 14:20:32.432432432,Tablet,West,Rep_015,6,1900.0515705419364,3.287157263743922,11400.309423251618,12,4,Monday,Luxury,Good
2023-12-05 07:52:47.567567568,Phone,Central,Rep_009,11,168.17957004407407,2.736208704323827,1849.9752704848147,12,4,Tuesday,Budget,Fair
2023-12-06 01:25:02.702702700,Laptop,North,Rep_019,3,1386.5209197197112,1.5102806982854835,4159.562759159134,12,4,Wednesday,Luxury,Poor
2023-12-06 18:57:17.837837836,Monitor,Central,Rep_009,8,98.68413313411148,2.636340594539505,789.4730650728918,12,4,Wednesday,Budget,Fair
2023-12-07 12:29:32.972972972,Headphones,South,Rep_003,3,384.29664458555834,2.417508731944541,1152.889933756675,12,4,Thursday,Mid-range,Fair
2023-12-08 06:01:48.108108108,Phone,Central,Rep_009,14,934.4790498495265,2.2113195559149688,13082.70669789337,12,4,Friday,Premium,Fair
2023-12-08 23:34:03.243243244,Mouse,North,Rep_014,13,937.001263465593,3.9235184932888307,12181.016425052709,12,4,Friday,Premium,Good
2023-12-09 17:06:18.378378376,Laptop,South,Rep_019,13,1387.1160587206057,3.802902085137055,18032.508763367874,12,4,Saturday,Luxury,Good
2023-12-10 10:38:33.513513512,Headphones,Central,Rep_007,2,1824.9154179921254,3.3560803639236463,3649.830835984251,12,4,Sunday,Luxury,Good
2023-12-11 04:10:48.648648648,Monitor,West,Rep_016,13,1296.1127098840957,4.7546592531734895,16849.465228493245,12,4,Monday,Luxury,Excellent
2023-12-11 21:43:03.783783784,Headphones,South,Rep_016,19,1909.3934408104421,2.399417536723418,36278.475375398404,12,4,Monday,Luxury,Fair
2023-12-12 15:15:18.918918916,Laptop,South,Rep_001,6,1769.1504977620955,1.9752077508407182,10614.902986572573,12,4,Tuesday,Luxury,Poor
2023-12-13 08:47:34.054054052,Keyboard,West,Rep_004,16,1189.774601285041,3.623613252393598,19036.393620560655,12,4,Wednesday,Luxury,Good
2023-12-14 02:19:49.189189188,Keyboard,East,Rep_004,2,1675.8943042917133,1.7952562437496118,3351.7886085834266,12,4,Thursday,Luxury,Poor
2023-12-14 19:52:04.324324324,Headphones,North,Rep_007,8,1303.0263401310863,2.2600420287336984,10424.21072104869,12,4,Thursday,Luxury,Fair
2023-12-15 13:24:19.459459460,Tablet,East,Rep_008,17,203.18777030126793,1.8984097602995393,3454.1920951215548,12,4,Friday,Mid-range,Poor
2023-12-16 06:56:34.594594592,Mouse,Central,Rep_017,2,1494.1012103560445,1.276614270874005,2988.202420712089,12,4,Saturday,Luxury,Poor
2023-12-17 00:28:49.729729728,Mouse,West,Rep_005,10,235.0714604713251,2.9649260171358276,2350.714604713251,12,4,Sunday,Mid-range,Excellent
2023-12-17 18:01:04.864864864,Headphones,East,Rep_007,16,1208.461422110939,2.0181621716866447,19335.382753775026,12,4,Sunday,Luxury,Fair
2023-12-18 11:33:20.000000000,Phone,South,Rep_020,6,1420.1484014235461,2.8921100133720827,8520.890408541276,12,4,Monday,Luxury,Fair
2023-12-19 05:05:35.135135136,Phone,Central,Rep_020,2,179.72883601116772,1.1732610930172478,359.45767202233543,12,4,Tuesday,Budget,Poor
2023-12-19 22:37:50.270270268,Mouse,Central,Rep_004,2,500.0495751567369,3.7973578650105724,1000.0991503134738,12,4,Tuesday,Premium,Good
2023-12-20 16:10:05.405405404,Mouse,East,Rep_006,13,1835.5608529102171,2.3222440092251633,23862.291087832822,12,4,Wednesday,Luxury,Fair
2023-12-21 09:42:20.540540540,Keyboard,East,Rep_007,15,1251.8132598541479,3.97894691131684,18777.198897812217,12,4,Thursday,Luxury,Good
2023-12-22 03:14:35.675675676,Tablet,West,Rep_018,2,530.2577366805366,2.6496122418714645,1060.5154733610732,12,4,Friday,Premium,Fair
2023-12-22 20:46:50.810810808,Laptop,North,Rep_005,7,1396.8255537386128,1.7830224256224985,9777.77887617029,12,4,Friday,Luxury,Poor
2023-12-23 14:19:05.945945944,Phone,East,Rep_020,3,1213.7140189252948,3.0527003291281436,3641.142056775884,12,4,Saturday,Luxury,Good
2023-12-24 07:51:21.081081080,Mouse,East,Rep_003,8,1028.0726148399995,1.5220182385497592,8224.580918719996,12,4,Sunday,Luxury,Poor
2023-12-25 01:23:36.216216216,Keyboard,South,Rep_007,14,1953.5646012267632,2.762156639491979,27349.904417174686,12,4,Monday,Luxury,Fair
2023-12-25 18:55:51.351351352,Monitor,Central,Rep_014,7,1382.7348659446423,2.269221909681946,9679.144061612496,12,4,Monday,Luxury,Fair
2023-12-26 12:28:06.486486484,Keyboard,North,Rep_007,7,782.1101638524297,4.647838336798532,5474.771146967008,12,4,Tuesday,Premium,Excellent
2023-12-27 06:00:21.621621620,Phone,South,Rep_005,1,1610.1431925498925,1.2437148868828798,1610.1431925498925,12,4,Wednesday,Luxury,Poor
2023-12-27 23:32:36.756756756,Phone,West,Rep_005,17,1774.937421196316,3.776069656422968,30173.936160337373,12,4,Wednesday,Luxury,Good
2023-12-28 17:04:51.891891892,Keyboard,West,Rep_002,9,294.1800910578213,1.7310046639497436,2647.6208195203917,12,4,Thursday,Mid-range,Poor
2023-12-29 10:37:07.027027024,Laptop,East,Rep_006,13,441.07830679826964,2.2761802973289593,5734.017988377505,12,4,Friday,Mid-range,Fair
2023-12-30 04:09:22.162162160,Headphones,East,Rep_015,19,471.6426677991704,2.662056252248264,8961.210688184237,12,4,Saturday,Mid-range,Fair
2023-12-30 21:41:37.297297296,Phone,West,Rep_010,19,1397.8630283037537,4.632060357499897,26559.39753777132,12,4,Saturday,Luxury,Excellent
2023-12-31 15:13:52.432432432,Keyboard,East,Rep_007,17,1225.9271323539024,1.9703130642953006,20840.76125001634,12,4,Sunday,Luxury,Poor
2024-01-01 08:46:07.567567568,Mouse,North,Rep_005,10,1257.033551162247,1.3652352101786809,12570.33551162247,1,1,Monday,Luxury,Poor
2024-01-02 02:18:22.702702700,Keyboard,East,Rep_001,10,1884.507934394527,2.2747584159620944,18845.07934394527,1,1,Tuesday,Luxury,Fair
2024-01-02 19:50:37.837837836,Tablet,Central,Rep_013,4,1563.0274889742466,1.4187038821421334,6252.109955896986,1,1,Tuesday,Luxury,Poor
2024-01-03 13:22:52.972972972,Headphones,East,Rep_018,8,299.4770027979772,1.51438594384221,2395.8160223838177,1,1,Wednesday,Mid-range,Poor
2024-01-04 06:55:08.108108108,Monitor,South,Rep_013,18,727.6388107291029,3.2954023919001068,13097.498593123853,1,1,Thursday,Premium,Good
2024-01-05 00:27:23.243243244,Laptop,North,Rep_018,14,899.0176100426844,1.2436077323979733,12586.246540597582,1,1,Friday,Premium,Poor
2024-01-05 17:59:38.378378376,Monitor,South,Rep_005,18,822.1250980578295,1.1237235255742641,14798.251765040932,1,1,Friday,Premium,Poor
2024-01-06 11:31:53.513513512,Headphones,South,Rep_013,14,1355.1517878656643,3.857656405881991,18972.1250301193,1,1,Saturday,Luxury,Good
2024-01-07 05:04:08.648648648,Headphones,Central,Rep_004,15,1789.191551350297,2.446588379364178,26837.873270254455,1,1,Sunday,Luxury,Fair
2024-01-07 22:36:23.783783784,Headphones,North,Rep_017,4,646.8003538694367,1.5015013969354931,2587.2014154777467,1,1,Sunday,Premium,Poor
2024-01-08 16:08:38.918918916,Monitor,North,Rep_003,13,1126.160416021312,2.014451083438833,14640.085408277055,1,1,Monday,Luxury,Fair
2024-01-09 09:40:54.054054052,Mouse,North,Rep_017,8,1589.348372731492,3.568346029409596,12714.786981851936,1,1,Tuesday,Luxury,Good
2024-01-10 03:13:09.189189188,Headphones,North,Rep_011,18,861.6252147484312,2.1021462685634047,15509.253865471761,1,1,Wednesday,Premium,Fair
2024-01-10 20:45:24.324324324,Keyboard,North,Rep_020,12,377.8303503786269,2.9780845004816316,4533.964204543523,1,1,Wednesday,Mid-range,Fair
2024-01-11 14:17:39.459459460,Monitor,Central,Rep_004,14,976.1543822643091,1.4867812269066891,13666.161351700328,1,1,Thursday,Premium,Poor
2024-01-12 07:49:54.594594592,Headphones,East,Rep_002,2,157.6839154489055,3.352374550421788,315.367830897811,1,1,Friday,Budget,Good
2024-01-13 01:22:09.729729728,Keyboard,South,Rep_020,18,1887.64773530444,2.2643107353730563,33977.65923547992,1,1,Saturday,Luxury,Fair
2024-01-13 18:54:24.864864864,Mouse,North,Rep_016,2,195.90135013019741,3.507873738114866,391.80270026039483,1,1,Saturday,Budget,Good
2024-01-14 12:26:40.000000000,Tablet,East,Rep_018,11,904.9905947386275,4.233579529216092,9954.896542124901,1,1,Sunday,Premium,Excellent
2024-01-15 05:58:55.135135132,Mouse,East,Rep_008,9,1083.2684591226262,3.4465856775599697,9749.416132103635,1,1,Monday,Luxury,Good
2024-01-15 23:31:10.270270268,Headphones,South,Rep_003,12,1971.3424729602066,2.1829902503800827,23656.10967552248,1,1,Monday,Luxury,Fair
2024-01-16 17:03:25.405405404,Monitor,Central,Rep_009,17,373.7425561035785,2.0229748061932016,6353.623453760835,1,1,Tuesday,Mid-range,Fair
2024-01-17 10:35:40.540540540,Phone,West,Rep_020,15,273.1414612940992,2.309683834933792,4097.121919411488,1,1,Wednesday,Mid-range,Fair
2024-01-18 04:07:55.675675676,Headphones,West,Rep_006,17,66.97698677195999,1.6584820529460194,1138.6087751233197,1,1,Thursday,Budget,Poor
2024-01-18 21:40:10.810810808,Phone,East,Rep_010,18,353.3643018951395,1.7246874034000803,6360.55743411251,1,1,Thursday,Mid-range,Poor
2024-01-19 15:12:25.945945944,Keyboard,South,Rep_010,6,454.18230918195184,4.162764407600672,2725.093855091711,1,1,Friday,Mid-range,Excellent
2024-01-20 08:44:41.081081080,Tablet,West,Rep_013,17,1279.63283608703,2.53893030602978,21753.75821347951,1,1,Saturday,Luxury,Fair
2024-01-21 02:16:56.216216216,Laptop,East,Rep_017,18,478.4282412632308,2.7439807222823434,8611.708342738155,1,1,Sunday,Mid-range,Fair
2024-01-21 19:49:11.351351352,Mouse,Central,Rep_009,8,90.01558872218416,3.3761978622672446,720.1247097774733,1,1,Sunday,Budget,Good
2024-01-22 13:21:26.486486484,Tablet,West,Rep_017,9,1661.9057737298529,3.3586139806061905,14957.151963568676,1,1,Monday,Luxury,Good
2024-01-23 06:53:41.621621620,Headphones,East,Rep_009,6,762.9116169577352,1.269507486087703,4577.469701746411,1,1,Tuesday,Premium,Poor
2024-01-24 00:25:56.756756756,Phone,East,Rep_009,5,739.7085388324311,4.326163145350662,3698.542694162156,1,1,Wednesday,Premium,Excellent
2024-01-24 17:58:11.891891892,Mouse,North,Rep_001,12,639.8341068774569,1.7093062128957577,7678.009282529482,1,1,Wednesday,Premium,Poor
2024-01-25 11:30:27.027027024,Phone,Central,Rep_002,11,1951.9778904355207,3.8922865441986754,21471.75679479073,1,1,Thursday,Luxury,Good
2024-01-26 05:02:42.162162160,Monitor,North,Rep_016,1,381.7250637530989,4.090683952512666,381.7250637530989,1,1,Friday,Mid-range,Excellent
2024-01-26 22:34:57.297297296,Phone,South,Rep_001,11,1801.5642247088085,3.8595981363652547,19817.206471796893,1,1,Friday,Luxury,Good
2024-01-27 16:07:12.432432432,Monitor,North,Rep_010,19,1564.7664976727815,3.3159105862165807,29730.56345578285,1,1,Saturday,Luxury,Good
2024-01-28 09:39:27.567567568,Keyboard,North,Rep_018,9,199.1359132236605,1.0584359884355314,1792.2232190129446,1,1,Sunday,Budget,Poor
2024-01-29 03:11:42.702702700,Mouse,West,Rep_008,2,1974.121747926655,2.4415019694526827,3948.24349585331,1,1,Monday,Luxury,Fair
2024-01-29 20:43:57.837837836,Mouse,East,Rep_011,12,579.1636289010705,3.4193577174503247,6949.963546812846,1,1,Monday,Premium,Good
2024-01-30 14:16:12.972972972,Laptop,Central,Rep_002,4,242.23670769370406,2.5498051836901547,968.9468307748162,1,1,Tuesday,Mid-range,Fair
2024-01-31 07:48:28.108108108,Headphones,North,Rep_008,4,1667.1627565452309,4.453919579651252,6668.6510261809235,1,1,Wednesday,Luxury,Excellent
2024-02-01 01:20:43.243243240,Monitor,Central,Rep_008,18,1428.0172906715147,2.2352091013984614,25704.311232087264,2,1,Thursday,Luxury,Fair
2024-02-01 18:52:58.378378376,Laptop,North,Rep_017,15,1253.5766714619065,2.1741391698346417,18803.650071928598,2,1,Thursday,Luxury,Fair
2024-02-02 12:25:13.513513512,Phone,South,Rep_015,19,354.16268421291966,2.063990772370632,6729.091000045473,2,1,Friday,Mid-range,Fair
2024-02-03 05:57:28.648648648,Phone,North,Rep_017,13,983.0674266991257,2.331123475843182,12779.876547088634,2,1,Saturday,Premium,Fair
2024-02-03 23:29:43.783783784,Laptop,West,Rep_013,19,1572.084252430067,3.2296198572567487,29869.60079617127,2,1,Saturday,Luxury,Good
2024-02-04 17:01:58.918918916,Mouse,East,Rep_019,17,642.0666793804885,3.828061177090363,10915.133549468304,2,1,Sunday,Premium,Good
2024-02-05 10:34:14.054054052,Phone,South,Rep_005,6,657.7951656043308,3.6502716709551404,3946.770993625985,2,1,Monday,Premium,Good
2024-02-06 04:06:29.189189188,Keyboard,North,Rep_012,16,56.12476679383813,4.2308712799259185,897.99626870141,2,1,Tuesday,Budget,Excellent
2024-02-06 21:38:44.324324324,Keyboard,Central,Rep_001,12,389.7746332084901,4.5436559819896996,4677.295598501882,2,1,Tuesday,Mid-range,Excellent
2024-02-07 15:10:59.459459460,Laptop,South,Rep_005,19,1757.040968987577,4.264316169373405,33383.77841076396,2,1,Wednesday,Luxury,Excellent
2024-02-08 08:43:14.594594592,Monitor,South,Rep_008,5,911.4056586935288,1.0757816134974183,4557.028293467644,2,1,Thursday,Premium,Poor
2024-02-09 02:15:29.729729728,Monitor,North,Rep_013,17,1969.2572735071462,3.943671814207955,33477.373649621484,2,1,Friday,Luxury,Good
2024-02-09 19:47:44.864864864,Laptop,South,Rep_008,1,821.6305289688955,1.8335982944733265,821.6305289688955,2,1,Friday,Premium,Poor
